Koltó	Coltău	Románia
Koltókatalin	Cătălina	Románia
Kolun	Colun	Románia
Kóly	Coliu	Románia
Komandó	Comandău	Románia
Kománfalva	Comăneşti	Románia
Komaróc	Komárovce	Szlovákia
Komárom	Komárno	Szlovákia
Komáromcsehi	Čechy	Szlovákia
Komáromfüss	Trávnik	Szlovákia
Komáromszemere	Semerovo	Szlovákia
Komáromszentpéter	Svätý Peter	Szlovákia
Komjádpataka	Comiat	Románia
Komját	Comiat	Románia
Komját	Komjatice	Szlovákia
Komjatna	Komjatná	Szlovákia
Komjátszeg	Comşeşti	Románia
Komlód	Comlod	Románia
Komlós	Hmiljnik	Ukrajna
Komlós	Hmeliv	Ukrajna
Komlóskeresztes	Chmeľov	Szlovákia
Komlóskert	Chmeľnica	Szlovákia
Komlóspatak	Chmeľová	Szlovákia
Komlósújfalu	Trestia	Románia
Komolló	Comolău	Románia
Komornok	Comorâşte	Románia
Komorzán	Cămărzana	Románia
Konca	Cunţa	Románia
Koncháza	Koncove	Ukrajna
Konkolyfalva	Negreni	Románia
Konkordia-bányatelep	Colonia 1 Mai	Románia
Konop	Conop	Románia
Konszka	Konská	Szlovákia
Konyha	Kuchyňa	Szlovákia
Konyus	Koňuš	Szlovákia
Kopács	Kopačevo	Horvátország
Kopács	Căpeti	Románia
Kopacsel	Copăcel	Románia
Kopacselle	Copăcele	Románia
Kopár	Roszos	Ukrajna
Kopárhegy	Krokava	Szlovákia
Kopaszhegy	Plešivica	Horvátország
Kopcsány	Kopčany	Szlovákia
Koppánd	Copăceni	Románia
Korb	Corbi	Románia
Korbás	Kopráš	Szlovákia
Korcsona	Măgura	Románia
Kordéháza	Kordíky	Szlovákia
Koritár	Korytarky	Szlovákia
Korlát	Konrádovce	Szlovákia
Korlátfalva	Rozbehy	Szlovákia
Korláthelmec	Holmec	Ukrajna
Korláti	Konrádovce	Szlovákia
Korlátkő	Cerová	Szlovákia
Kormos	Hromoš	Szlovákia
Kormosó	Kráľovce-Krnišov	Szlovákia
Kornislaka	Rogna	Románia
Kornujalja	Cornu	Románia
Kornya	Korňa	Szlovákia
Koróc	Korejovce	Szlovákia
Kóród	Coroi	Románia
Kóródszentmárton	Coroisânmartin	Románia
Kórógy	Korog	Horvátország
Korojesd	Coroieşti	Románia
Koroknya	Crocna	Románia
Koromlak	Koromľa	Szlovákia
Koromlya	Koromľa	Szlovákia
Koromnok	Coramnic	Románia
Korompa	Krompachy	Szlovákia
Korond	Corund	Románia
Korong	Krog	Szlovénia
Koronka	Corunca	Románia
Korotnok	Korytné	Szlovákia
Korpona	Krupina	Szlovákia
Kós	Koš	Szlovákia
Kosaras	Košariská	Szlovákia
Kosárfalva	Papradno	Szlovákia
Kosárháza	Košarovci	Szlovénia
Kosárvágása	Košarovce	Szlovákia
Kosesd	Coseşti	Románia
Kosfalu	Kostolec	Szlovákia
Kosgyán	Coşdeni	Románia
Koskóc	Koškovce	Szlovákia
Koslárd	Coşlariu	Románia
Kosna	Coşna	Románia
Kossó	Coşava	Románia
Kossuth	Košúty	Szlovákia
Kostelek	Coşnea	Románia
Kostyán	Košťany nad Turcom	Szlovákia
Kosút	Košúty	Szlovákia
Koszorány	Kocurice	Szlovákia
Koszorús	Kosorín	Szlovákia
Koszóver	Kosziv Ver	Ukrajna
Kosztafalva	Costeni	Románia
Kosztesd	Costeşti	Románia
Kosztovapásztély	Koszteve Pasztilj	Ukrajna
Kót	Kot	Szlovénia
Kotilnica	Kotelnica	Ukrajna
Kótliget	Cotiglet	Románia
Kotmány	Kotmanová	Szlovákia
Kotor	Kotoriba	Horvátország
Kotormány	Cotormani	Románia
Kovácsfalva	Kováčová	Szlovákia
Kovácspalota	Tužina	Szlovákia
Kovácspéter	Covacipeter	Románia
Kovácsrét	Kusnica	Ukrajna
Kóvár	Koláre	Szlovákia
Kovarc	Kovarce	Szlovákia
Kovás	Coaş	Románia
Kováskápolnok	Făureşti	Románia
Kovászi	Covăşinţ	Románia
Kovászna	Covasna	Románia
Kovászó	Kvaszove	Ukrajna
Kovrágy	Covragiu	Románia
Kozárvár	Cuzdrioara	Románia
Kozma	Kuzmin	Szerbia
Kozma	Kuzmice	Szlovákia
Kozmaalmás	Almaşu Mare	Románia
Kozmás	Cozmeni	Románia
Kozmatelke	Cozma	Románia
Kozolya	Cozia	Románia
Kózsa	Coaja	Románia
Kozsány	Kožany	Szlovákia
Kő	Kamenac	Horvátország
Kőalja	Subpiatră	Románia
Kőaljaohába	Ohaba de sub Piatră	Románia
Köblér	Kibljari	Ukrajna
Köblös	Zárieč-Keblov	Szlovákia
Kőboldogfalva	Sântămăria de Piatră	Románia
Köbölkút	Gbelce	Szlovákia
Kőcse	Checea	Románia
Köcsény	Kočín-Lančár	Szlovákia
Kőd	Cheud	Románia
Ködmönös	Cormeniş	Románia
Kőfalu	Pietroasa	Románia
Kőfarka	Piatra	Románia
Kőfrinkfalva	Frâncenii de Piatră	Románia
Kőhalom	Rupea	Románia
Kőhegy	Lukovištia	Szlovákia
Kőhida	Gederovci	Szlovénia
Kőhidgyarmat	Kamenný Most	Szlovákia
Kőkaró	Joia Mare	Románia
Kökényes	Ternove	Ukrajna
Kökényesd	Porumbeşti	Románia
Kőkeszi	Kamenné Kosihy	Szlovákia
Kökös	Chichiş	Románia
Kölcsény	Kolcsine	Ukrajna
Kölesfalu	Prosné	Szlovákia
Kölesvölgy	Prosečka Vas	Szlovénia
Kölnök	Câlnic	Románia
Kőlózna	Preluci	Románia
Kölpény	Kulpin	Szerbia
Könyök	Kynek	Szlovákia
Kőpatak	Steinbach im Burgenland	Ausztria
Köpcsény	Kittsee	Ausztria
Köpec	Căpeni	Románia
Kőperény	Uloža	Szlovákia
Köpösd	Hájske	Szlovákia
Kőrispatak	Crişeni	Románia
Körmöcbánya	Kremnica	Szlovákia
Körmöcliget	Veterník	Szlovákia
Körmös	Krmeš	Szlovákia
Körmös	Kožuchovce	Szlovákia
Körös	Križevci	Horvátország
Kőrös	Kružná	Szlovákia
Körösbánlaka	Bălnaca	Románia
Körösbánya	Baia de Criş	Románia
Körösbarlang	Peştere	Románia
Körösbökény	Buteni	Románia
Köröscsente	Cintei	Románia
Körösdombró	Dumbrava	Románia
Körösény	Krušinec	Szlovákia
Körösfeketetó	Negreni	Románia
Körösfényes	Feniş	Románia
Körösfő	Izvoru Crişului	Románia
Körösgégény	Gheghie	Románia
Körösgyéres	Girişu de Criş	Románia
Körösivánd	Ioneşti	Románia
Körösjánosfa	Ioaniş	Románia
Köröskisjenő	Ineu	Románia
Köröskisújfalu	Husasău de Criş	Románia
Köröskocsoba	Cociuba	Románia
Köröslóró	Lorău	Románia
Körösmart	Râpa	Románia
Kőrösmező	Jaszinya	Ukrajna
Kőrösös	Kiresi	Ukrajna
Köröspestes	Peştiş	Románia
Körösponor	Ponoară	Románia
Körössebes	Sebiş	Románia
Köröstarján	Tărian	Románia
Köröstárkány	Tărcaia	Románia
Köröstopa	Topa de Criş	Románia
Köröstyén	Grieselstein	Ausztria
Körösvajda	Voivodeni	Románia
Körösszáldobágy	Săldăbagiu Mic	Románia
Körösszeg	Cheresig	Románia
Körpa	Valea Timişului	Románia
Körtéd	Kruščica	Szerbia
Körtekapu	Poarta	Románia
Körtelep	Kruhlij	Ukrajna
Körtés	Kruševlje	Szerbia
Körtvélyes	Hrušov	Szlovákia
Körtvélyfája	Periş	Románia
Körtvélypatak	Cruşovăţ	Románia
Kőszegremete	Remetea Oaşului	Románia
Köszvényes	Cusuiuş	Románia
Kötelend	Gădălin	Románia
Kőtelep	Kružlov	Szlovákia
Kötelesmező	Trestia	Románia
Kötke	Cutca	Románia
Kővág	Chioag	Románia
Kővágás	Kamenná Poruba	Szlovákia
Kővágó	Kamenná Poruba	Szlovákia
Kőváralja	Vărai	Románia
Kővárberence	Berinţa	Románia
Kővárfonác	Fânaţe	Románia
Kővárfüred	Cărbunari	Románia
Kővárgara	Valea Chioarului	Románia
Kővárgyertyános	Cărpiniş	Románia
Kővárhely	Podhradie	Szlovákia
Kővárhosszúfalu	Satulung	Románia
Kővárkölcse	Culcea	Románia
Kővárremete	Remetea Chioarului	Románia
Kővársolymos	Şoimuşeni	Románia
Kövecses	Štrkovec	Szlovákia
Köved	Cuied	Románia
Kövend	Plăieşti	Románia
Köves	Kolbovce	Szlovákia
Kövesd	Cuieşd	Románia
Kövesd	Kuveždin	Szerbia
Kövesegyháza	Sălişte	Románia
Kövesfalu	Kamienka	Szlovákia
Köveskő	Kameničany	Szlovákia
Kövesliget	Drahove	Ukrajna
Kövesmocsár	Močiar	Szlovákia
Kövi	Kameňany	Szlovákia
Középajta	Aita Medie	Románia
Középalmás	Almaşu de Mijloc	Románia
Középapsa	Szerednye Vogyane	Ukrajna
Középbeszterce	Srednja Bistrica	Szlovénia
Középborgó	Mijlocenii Bârgăului	Románia
Középcsöpöny	Stredný Čepeň	Szlovákia
Középes	Cuzap	Románia
Középfalva	Chiuza	Románia
Középfüld	Fildu de Mijloc	Románia
Középhomoród	Homorodu de Mijloc	Románia
Középlak	Cuzăplac	Románia
Középorbó	Gârboviţa	Románia
Középpalojta	Stredné Plachtince	Szlovákia
Középpeterd	Petreştii de Mijloc	Románia
Középpulya	Mitterpullendorf	Ausztria
Középszállás	Srednji Salaš	Szerbia
Középtúr	Veľké Turovce	Szlovákia
Középvárca	Orţiţa	Románia
Középvisó	Vişeu de Mijloc	Románia
Közfalu	Chizeni	Románia
Krácsfalva	Mara	Románia
Kraguis	Crăguiş	Románia
Krajnikfalva	Josani	Románia
Krakovány	Krakovany	Szlovákia
Kralován	Kraľovány	Szlovákia
Kráska	Krášok	Szlovákia
Krassóalmás	Iabalcea	Románia
Krassóbarlang	Peştere	Románia
Krassóborostyán	Broşteni	Románia
Krassócser	Ţerova	Románia
Krassócsörgő	Clocotici	Románia
Krassófüzes	Fizeş	Románia
Krassógombás	Zgribeşti	Románia
Krassóhódos	Hodoş	Románia
Krassószékás	Secăşeni	Románia
Krassószombat	Banatska Subotica	Szerbia
Krassóvár	Caraşova	Románia
Krassóvermes	Vermeş	Románia
Krassóviszák	Visag	Románia
Kraszna	Crasna	Románia
Kraszna	Crasna	Románia
Krasznabéltek	Beltiug	Románia
Krasznacégény	Ţeghea	Románia
Krasznafüzes	Fizeş	Románia
Krasznaháza	Crasna Pătăluşa	Románia
Krasznahidvég	Măerişte	Románia
Krasznahorka	Krásna Hôrka	Szlovákia
Krasznahorkaváralja	Krásnohorské Podhradie	Szlovákia
Krasznahorvát	Horoatu Crasnei	Románia
Krasznahosszúaszó	Huseni	Románia
Krasznajáz	Iaz	Románia
Krasznamihályfalva	Mihăieni	Románia
Krasznarécse	Recea	Románia
Krasznasándorfalu	Şandra	Románia
Krasznaszentmiklós	Sânmiclăuş	Románia
Krasznaterebes	Terebeşti	Románia
Krasznatótfalu	Sârbi	Románia
Krecsunesd	Crăciuneşti	Románia
Kricsfalva	Kricsove	Ukrajna
Kricsó	Criciova	Románia
Krig	Vojňany	Szlovákia
Krimárvára	Crivobara	Románia
Kristályfalu	Veľká Lesná	Szlovákia
Kristóffalva	Krištanovec	Horvátország
Kristyor	Crişcior	Románia
Kriva	Krivá	Szlovákia
Krivádia	Crivadia	Románia
Krivány	Krivany	Szlovákia
Krivány	Kriváň	Szlovákia
Kriványpusztamező	Pusté Pole	Szlovákia
Krivi	Krivij	Ukrajna
Krizba	Crizbav	Románia
Krucsó	Vyšný Kručov	Szlovákia
Krusedol	Krušedol Selo	Szerbia
Krusedol Monostor	Krušedolski Prnjavor	Szerbia
Krusetnica	Krušetnica	Szlovákia
Kruzsno	Kružno	Szlovákia
Kucora	Kucura	Szerbia
Kucsó	Cuceu	Románia
Kucsuláta	Cuciulata	Románia
Kudzsir	Cugir	Románia
Kukló	Kuklov	Szlovákia
Kukmér	Kukmirn	Ausztria
Kula	Kula	Szerbia
Kulcsárfalu	Allersdorf im Burgenland	Ausztria
Kulcsárkarcsa	Kľučiarove Korčany	Szlovákia
Kulcsod	Kľúcovec	Szlovákia
Kulcsos	Kľúčové	Szlovákia
Kulyes	Cuieş	Románia
Kumán	Kumane	Szerbia
Kund	Cund	Románia
Kunfalva	Konská	Szlovákia
Kunó	Kunov	Szlovákia
Kunosvágása	Kunesov	Szlovákia
Kunszőllős	Lunga	Románia
Kuntapolca	Kunova Teplica	Szlovákia
Kúpfalva	Kogl im Burgenland	Ausztria
Kupsafalva	Cupşeni	Románia
Kuptorja	Cuptoare	Románia
Kural	Kuraľany	Szlovákia
Kurety	Curechiu	Románia
Kurima	Kurima	Szlovákia
Kuró	Kurov	Szlovákia
Kurpeny	Curpenii Silvaşului	Románia
Kurta	Scurta	Románia
Kurtakér	Chier	Románia
Kurtakeszi	Krátke Kesy	Szlovákia
Kurtapatak	Valea Scurtă	Románia
Kurtya	Curtea	Románia
Kurucfalva	Kudlovce	Szlovákia
Kurucvár	Likicari	Ukrajna
Kusaly	Coşeiu	Románia
Kusics	Kusić	Szerbia
Kusma	Cuşma	Románia
Kustánfalva	Kustanovica	Ukrajna
Kútfalva	Cut	Románia
Kutyfalva	Cuci	Románia
Kuzma	Kuzma	Szlovénia
Kuzmina	Kuzmine	Ukrajna
Küküllőalmás	Alma	Románia
Küküllődombó	Dâmbău	Románia
Küküllőfajsz	Feisa	Románia
Küküllőiklód	Iclod	Románia
Küküllőkeményfalva	Târnoviţa	Románia
Küküllőkőrös	Curciu	Románia
Küküllőlonka	Lunca	Románia
Küküllőmagyarós	Măgheruş	Románia
Küküllőmező	Poiana Târnavei	Románia
Küküllőpócsfalva	Păucişoara	Románia
Küküllősárd	Şoard	Románia
Küküllősolymos	Şoimuş	Románia
Küküllőszéplak	Suplac	Románia
Küküllővár	Cetatea de Baltă	Románia
Külemező	Kuková	Szlovákia
Küllő	Girm	Ausztria
Küllőd	Kolut	Szerbia
Kürpöd	Chirpăr	Románia
Kürt	Strekov	Szlovákia
Kürtös	Curtici	Románia
Kürtösújfalu	Nová Ves	Szlovákia
Küsmöd	Cuşmed	Románia
Kvacsan	Kvačany	Szlovákia
Kvassó	Kvašov	Szlovákia
Láb	Láb	Szlovákia
Lábas	Labaşinţ	Románia
Lábfalva	Leleşti	Románia
Laborcbér	Brestov nad Laborcom	Szlovákia
Laborcfalva	Voľa	Szlovákia
Laborcfő	Habura	Szlovákia
Laborcmező	Zbudské Dlhé	Szlovákia
Laborcradvány	Nižná Radvaň	Szlovákia
Laborcrév	Krásny Brod	Szlovákia
Laborcszög	Strajňany	Szlovákia
Lacfalu	Şişeşti	Románia
Lácfalva	Lackovce	Szlovákia
Lacház	Lăschia	Románia
Lacháza	Vladislavci	Horvátország
Lackod	Lăscud	Románia
Lackvágása	Lacková	Szlovákia
Lacunás	Lăţunaş	Románia
Lacsnó	Lačnov	Szlovákia
Láda	Lada	Szlovákia
Ladamóc	Ladmovce	Szlovákia
Ladamos	Loamneş	Románia
Ladmóc	Ladmovce	Szlovákia
Ladóc	Lădăuţi	Románia
Ladomér	Ladomirov	Szlovákia
Ladomérmező	Krajná Poľana	Szlovákia
Ladomérvágása	Ladomírová	Szlovákia
Lajos	Ľudovítová	Szlovákia
Lajosvölgy	Huta Certeze	Románia
Lajtafalu	Potzneusiedl	Ausztria
Lajtakáta	Gattendorf	Ausztria
Lajtakörtvélyes	Pama	Ausztria
Lajtapordány	Leithaprodersdorf	Ausztria
Lajtaszék	Stotzing	Ausztria
Lajtaszentgyörgy	Sankt Georgen am Leithagebirg	Ausztria
Lajtaszentmiklós	Neudörfl	Ausztria
Lajtaújfalu	Neufeld an der Leitha	Ausztria
Lakács	Lukáčovce	Szlovákia
Lakárd	Lekárovce	Szlovákia
Lakatosfalva	Klocski	Ukrajna
Lakfalva	Lackendorf	Ausztria
Lakháza	Lucova	Szlovénia
Lakompak	Lackenbach	Ausztria
Laksárújfalu	Lakšárska Nová Ves	Szlovákia
Lakszakállas	Sokolce	Szlovákia
Lalánc	Lalaşinţ	Románia
Lamacs	Lamač	Szlovákia
Lámkerék	Lancrăm	Románia
Lamosfalva	Lipovec	Szlovákia
Lancsár	Lančár	Szlovákia
Lándok	Lendak	Szlovákia
Lándor	Nandra	Románia
Lándzsásötfalu	Hôrka	Szlovákia
Lankás	Luncasprie	Románia
Lantosfalva	Bubendorf im Burgenland	Ausztria
Lánzsér	Landsee	Ausztria
Lánzsérújfalu	Neudorf bei Landsee	Ausztria
Lapány	Hlapčina	Horvátország
Lapásgyarmat	Golianovo	Szlovákia
Lapáthegy	Lopatinec	Horvátország
Laphegy	Cuţa	Románia
Lapincsolaszi	Wallendorf	Ausztria
Lapincsújtelek	Neustift an der Lafnitz	Ausztria
Lapispatak	Ploské	Szlovákia
Lapos	Lopúchov	Szlovákia
Láposbánya	Băiţa	Románia
Láposdebrek	Dobricu Lăpuşului	Románia
Láposhidegkút	Mocira	Románia
Láposmező	Luhi	Ukrajna
Laposnya	Lăpuşna	Románia
Lápospataka	Fântânele	Románia
Lapupatak	Ruginoasa	Románia
Lapusnyak	Lăpuşnic	Románia
Lárgatanya	Larga	Románia
Lárgatelep	Larga	Románia
Lask	Laškovce	Szlovákia
Laskafalu	Čeminac	Horvátország
Laskó	Lug	Horvátország
Lassúpatak	Tichá Voda	Szlovákia
Lászka	Lažany	Szlovákia
Laszkár	Laskár	Szlovákia
Lászlód	Lackov	Szlovákia
Lászlófalva	Laclavá	Szlovákia
Lászlóvára	Pescari	Románia
Laszó	Lăsău	Románia
Lászó	Lascov	Szlovákia
Lasztóc	Lastovce	Szlovákia
Lasztomér	Lastomír	Szlovákia
Látkapuszta	Látky	Szlovákia
Latkóc	Látkovce	Szlovákia
Latorcafő	Latyirka	Ukrajna
Laturka	Latyirka	Ukrajna
Laudontanya	Laudonovac	Szerbia
Lauka	Lavki	Ukrajna
Láz	Lazy pod Makytou	Szlovákia
Láz	Lazi	Ukrajna
Lázalja	Dubková	Szlovákia
Lazány	Lazany	Szlovákia
Lázárfalva	Lăzăreşti	Románia
Lázárföld	Lazarevo	Szerbia
Lázári	Lazuri	Románia
Laziszkó	Lazisko	Szlovákia
Lazonpatak	Podproč	Szlovákia
Lazony	Ložín	Szlovákia
Lécfalva	Leţ	Románia
Lecsmér	Leşmir	Románia
Lédec	Ladice	Szlovákia
Lédec	Ladce	Szlovákia
Ledény	Ladzany	Szlovákia
Lednic	Lednica	Szlovákia
Lednichidas	Mostište	Szlovákia
Lednickisfalu	Mestečko	Szlovákia
Lednicróna	Lednické Rovne	Szlovákia
Lednicváralja	Lednická Lehota	Szlovákia
Lefája	Lefaia	Románia
Lég	Lehnice	Szlovákia
Legelővölgy	Pšurnovice	Szlovákia
Légen	Legii	Románia
Legenye	Luhyňa	Szlovákia
Légrád	Legrad	Horvátország
Lehecsény	Leheceni	Románia
Lehelfalva	Revúcka Lehota	Szlovákia
Lehnicz	Lechnica	Szlovákia
Lehóc	Ljahivci	Ukrajna
Lehomér	Lemerje	Szlovénia
Leibic	Ľubica	Szlovákia
Lejtős	Sverepec	Szlovákia
Léka	Lockenhaus	Ausztria
Lekenceiforduló	Tăblăşeni	Románia
Lekenye	Bohuňovo	Szlovákia
Lekér	Hronovce	Szlovákia
Lele	Lelei	Románia
Leléd	Leľa	Szlovákia
Lelesd	Leleşti	Románia
Lelesz	Lelese	Románia
Lelesz	Leles	Szlovákia
Lelőc	Horné Lelovce	Szlovákia
Lemény	Lemniu	Románia
Lemes	Lemešany	Szlovákia
Lemhény	Lemnia	Románia
Lemnek	Lovnic	Románia
Lénárdfalva	Recea	Románia
Lénártfalva	Lenartovce	Szlovákia
Lénártó	Lenartov	Szlovákia
Lendva	Lendava	Szlovénia
Lendvaerdő	Renkovci	Szlovénia
Lendvahegy	Lendavske Gorice	Szlovénia
Lendvahídvég	Mostje	Szlovénia
Lendvahosszúfalu	Dolga Vas	Szlovénia
Lendvakirályfa	Krašči	Szlovénia
Lendvakislak	Krnci	Szlovénia
Lendvalakos	Gornji Lakoš	Szlovénia
Lendvanemesd	Nemčavci	Szlovénia
Lendvanyíres	Brezovica	Szlovénia
Lendvarózsavölgy	Gančani	Szlovénia
Lendvaszentjózsef	Gomilica	Szlovénia
Lendvavásárhely	Dobrovnik	Szlovénia
Lenes	Leniş	Románia
Lengvárt	Dlhé Stráže	Szlovákia
Lengyelfalva	Košická Polianka	Szlovákia
Lengyelszállás	Liszkovec	Ukrajna
Lenke	Lenka	Szlovákia
Lentő	Lentvora	Szlovákia
Leordina	Leordina	Románia
Lépesfalva	Loipersbach im Burgenland	Ausztria
Leppend	Lepindea	Románia
Lepus	Arieşeni	Románia
Les	Leşu	Románia
Lesnyek	Leşnic	Románia
Lesses	Dealu Frumos	Románia
Lest	Lešť	Szlovákia
Lestin	Leštiny	Szlovákia
Lestyén	Liešťany	Szlovákia
Leszenye	Lesenice	Szlovákia
Leszkovány	Lieskovany	Szlovákia
Leszna	Lesné	Szlovákia
Létánfalva	Letanovce	Szlovákia
Letenőc	Letničie	Szlovákia
Létér	Lebenbrunn	Ausztria
Létka	Letca	Románia
Léva	Levice	Szlovákia
Lévárt	Leváre	Szlovákia
Leveles	Lopusne	Ukrajna
Lévna	Livina	Szlovákia
Lézsa	Ležiachov	Szlovákia
Liba	Minihof-Liebau	Ausztria
Libád	Ľubá	Szlovákia
Libáka	Libichava	Szlovákia
Libán	Liban	Románia
Libánfalva	Ibăneşti	Románia
Libaton	Libotin	Románia
Libetbánya	Ľubietova	Szlovákia
Liborcsudvard	Ľuborča	Szlovákia
Lice	Licince	Szlovákia
Licsérd	Ličartovce	Szlovákia
Lidértejed	Lidér Tejed	Szlovákia
Liebling	Liebling	Románia
Ligetes	Luh	Ukrajna
Ligetfalva	Šafarsko	Szlovénia
Ligetvár	Draškovec	Horvátország
Ligvánd	Nebersdorf	Ausztria
Likavka	Likavka	Szlovákia
Likér	Likier	Szlovákia
Liliomos	Lalić	Szerbia
Limpak	Limbach	Szlovákia
Lincitanyák	Linţ	Románia
Lindzsina	Izvoarele	Románia
Lipár	Lipar	Szerbia
Lipcse	Lipcsa	Ukrajna
Lipcsemező	Lipecka Poljana	Ukrajna
Lipcseutca	Ľupčianska Ulica	Szlovákia
Lipnikpuszta	Lipníky	Szlovákia
Lipóc	Lipovec	Szlovákia
Lipóc	Steinfurt	Ausztria
Lipótfalva	Loipersdorf im Burgenland	Ausztria
Lipové	Lipové	Szlovákia
Lipovnok	Lipovník	Szlovákia
Lippa	Lipova	Románia
Lippakékes	Checheş	Románia
Lippakeszi	Chesinţ	Románia
Liptószentmiklós	Liptovský Mikuláš	Szlovákia
Liptótepla	Liptovská Teplá	Szlovákia
Liptóújvár	Liptovský Hrádok	Szlovákia
Lissó	Lišov	Szlovákia
Lisza	Lisa	Románia
Liszárnya	Liszarnya	Ukrajna
Liszkófalu	Lisková	Szlovákia
Lisznyó	Lisnău	Románia
Lisznyópatak	Lisnău-Vale	Románia
Litinye	Ľutina	Szlovákia
Litó	Ľutov	Szlovákia
Litva	Litava	Szlovákia
Litvaberzseny	Brezany	Szlovákia
Litvailló	Lietavská Lúčka	Szlovákia
Litvaszinye	Lietavská Svinná	Szlovákia
Livádia	Livadia	Románia
Livazény	Livezeni	Románia
Livóhuta	Livovská Huta	Szlovákia
Ljeszek	Liesek	Szlovákia
Lobonya	Lubina	Szlovákia
Lóc	Loţu	Románia
Locsmánd	Lutzmannsburg	Ausztria
Lodnó	Lodno	Szlovákia
Lodormány	Lodroman	Románia
Lófalu	Kobyly	Szlovákia
Lohó	Lohove	Ukrajna
Lók	Unterfrauenhaid	Ausztria
Lóka	Lavki	Ukrajna
Lokcza	Lokca	Szlovákia
Lókod	Locodeni	Románia
Lomány	Loman	Románia
Lombfalva	Dumbrava	Románia
Lombos	Lopusanka	Ukrajna
Lomna	Lomná	Szlovákia
Lomna	Lomné	Szlovákia
Lompérd	Zoreni	Románia
Lónapoklostelke	Pâglişa	Románia
Long	Lužany pri Topli	Szlovákia
Longodár	Dăişoara	Románia
Lonka	Lunka	Ukrajna
Lonka	Lunca la Tisa	Románia
Lonkafalva	Borleasa	Románia
Lontó	Lontov	Szlovákia
Lónyabánya	Lovinobaňa	Szlovákia
Lopér	Podbrezová	Szlovákia
Lorettom	Loretto	Ausztria
Losonc	Lučenec	Szlovákia
Losoncapátfalva	Opatová	Szlovákia
Losonctamási	Tomášovce	Szlovákia
Losoncznagyfalu	Veľká Ves	Szlovákia
Lótos	Lutiše	Szlovákia
Lovászad	Luising	Ausztria
Lóvész	Livezi	Románia
Lovrin	Lovrin	Románia
Loza	Loza	Ukrajna
Lozánszka	Lozjanszkij	Ukrajna
Lóznavölgy	Valea Loznei	Románia
Lozorno	Lozorno	Szlovákia
Lozsád	Jeledinţi	Románia
Lózsárd	Lujerdiu	Románia
Lőcs	Luč	Horvátország
Lőcse	Levoča	Szlovákia
Lőcseszentanna	Závada	Szlovákia
Lődös	Litzelsdorf	Ausztria
Lögérpatony	Horná Potôň	Szlovákia
Lök	Lok	Szlovákia
Lőkös	Levkuška	Szlovákia
Lőkösfalva	Leucuşeşti	Románia
Lökösháza	Levkuška	Szlovákia
Lőrincfalva	Leordeni	Románia
Lőrinci	Leorinţa	Románia
Lőrincidúlő	Leorinţa-Şăulia	Románia
Lőrincréve	Leorinţ	Románia
Lőrincvágása	Vavrinec	Szlovákia
Lövér	Luieriu	Románia
Lövéte	Lueta	Románia
Lővétebánya	Minele Lueta	Románia
Lubény	Lubeník	Szlovákia
Lublókorompa	Kremna	Szlovákia
Lublóváralja	Podsadek	Szlovákia
Lubnya	Lubnya	Ukrajna
Lubóc	Ľubovec	Szlovákia
Luboka	Hlboké	Szlovákia
Lubotény	Ľubotín	Szlovákia
Luca	Luţa	Románia
Lucatő	Lučatín	Szlovákia
Lúcs	Lúč na Ostrove	Szlovákia
Lucsivna	Lučivná	Szlovákia
Lucska	Lúčka	Szlovákia
Lucski	Lúčky	Szlovákia
Ludas	Šupljak	Szerbia
Ludesd	Ludeştii de Jos	Románia
Ludisor	Ludişor	Románia
Ludvég	Logig	Románia
Lugos	Lugoj	Románia
Lugosegres	Hezeriş	Románia
Lugoshely	Lugojel	Románia
Lugoskisfalu	Victor Vlad Delamarina	Románia
Lugozó	Luguzău	Románia
Luh	Luh	Ukrajna
Lukácsfa	Lukačevci	Szlovénia
Lukácsfalva	Lukino Selo	Szerbia
Lukácsi	Lukačovce	Szlovákia
Lukácskő	Lucareţ	Románia
Lukafalva	Gheorghe Doja	Románia
Lukailencfalva	Ilieni	Románia
Lukanénye	Nenince	Szlovákia
Lukanyénye	Nenince	Szlovákia
Lukó	Lukov	Szlovákia
Lukóca	Lukavica	Szlovákia
Lukova	Lukove	Ukrajna
Lungsor	Luncşoara	Románia
Lunka	Lunca Calnicului	Románia
Lunka	Lunca	Románia
Lunkány	Luncani	Románia
Lunkány	Luncani	Románia
Lunkatanya	Valea Luncii	Románia
Lunksora	Luncşoara	Románia
Lupény	Lupeni	Románia
Lupsa	Lupşa	Románia
Lupsapatak	Valea Lupşii	Románia
Lutilla	Lutila	Szlovákia
Luzsány	Šarišské Lužianky	Szlovákia
Lúzsna	Liptovská Lúžna	Szlovákia
Lüget	Arini	Románia
Lüki	Iteu	Románia
Lükigergelyfalu	Lúky-Gergeľová	Szlovákia
Lüle	Lula	Szlovákia
Lyahóc	Liszkovec	Ukrajna
Lyauc	Leauţ	Románia
Lyuta	Ljuta	Ukrajna
Macedónia	Macedonia	Románia
Macesd	Zăvoi	Románia
Macháza	Macov	Szlovákia
Mácsa	Macea	Románia
Macskamező	Răzoare	Románia
Macskás	Măcicăşeşti	Románia
Mácsó	Măceu	Románia
Macsola	Mocsola	Ukrajna
Mácsova	Maciova	Románia
Mad	Mad	Szlovákia
Máda	Mada	Románia
